branch	mode	backend	category	language	test	status	exit_code	duration_seconds	command	log
frontier	strict	ptrace	integration_tests	Rust	cli::incompatible_run_modes_fail_during_argument_parsing	PASS	101	1.594	timeout 300s cargo test -p hermit --test cli -- --test-threads=1 	/tmp/hermit-progress-artifacts-final/frontier-strict-cli
frontier	strict	ptrace	integration_tests	Rust	cli::namespace_only_rejects_every_explicit_backend	PASS	101	1.594	timeout 300s cargo test -p hermit --test cli -- --test-threads=1 	/tmp/hermit-progress-artifacts-final/frontier-strict-cli
frontier	strict	ptrace	integration_tests	Rust	cli::namespace_only_rejects_global_position_backend	PASS	101	1.594	timeout 300s cargo test -p hermit --test cli -- --test-threads=1 	/tmp/hermit-progress-artifacts-final/frontier-strict-cli
frontier	strict	ptrace	integration_tests	Rust	cli::no_namespace_preserves_affinity_for_run_and_verify	PASS	101	1.594	timeout 300s cargo test -p hermit --test cli -- --test-threads=1 	/tmp/hermit-progress-artifacts-final/frontier-strict-cli
frontier	strict	ptrace	integration_tests	Rust	cli::no_namespace_rejects_container_only_options	PASS	101	1.594	timeout 300s cargo test -p hermit --test cli -- --test-threads=1 	/tmp/hermit-progress-artifacts-final/frontier-strict-cli
frontier	strict	ptrace	integration_tests	Rust	cli::no_namespace_runs_without_container_setup	PASS	101	1.594	timeout 300s cargo test -p hermit --test cli -- --test-threads=1 	/tmp/hermit-progress-artifacts-final/frontier-strict-cli
frontier	strict	ptrace	integration_tests	Rust	cli::record_help_lists_management_commands	PASS	101	1.594	timeout 300s cargo test -p hermit --test cli -- --test-threads=1 	/tmp/hermit-progress-artifacts-final/frontier-strict-cli
frontier	strict	ptrace	integration_tests	Rust	cli::record_list_json_reports_an_empty_inventory	PASS	101	1.594	timeout 300s cargo test -p hermit --test cli -- --test-threads=1 	/tmp/hermit-progress-artifacts-final/frontier-strict-cli
frontier	strict	ptrace	integration_tests	Rust	cli::replay_help_accepts_optional_recording_id	PASS	101	1.594	timeout 300s cargo test -p hermit --test cli -- --test-threads=1 	/tmp/hermit-progress-artifacts-final/frontier-strict-cli
frontier	strict	ptrace	integration_tests	Rust	cli::run_fails_closed_for_unintegrated_backends	FAIL	101	1.594	timeout 300s cargo test -p hermit --test cli -- --test-threads=1 	/tmp/hermit-progress-artifacts-final/frontier-strict-cli
frontier	strict	ptrace	integration_tests	Rust	cli::run_help_exposes_determinism_modes	PASS	101	1.594	timeout 300s cargo test -p hermit --test cli -- --test-threads=1 	/tmp/hermit-progress-artifacts-final/frontier-strict-cli
frontier	strict	ptrace	integration_tests	Rust	cli::run_rejects_a_missing_bind_source_before_mounting	PASS	101	1.594	timeout 300s cargo test -p hermit --test cli -- --test-threads=1 	/tmp/hermit-progress-artifacts-final/frontier-strict-cli
frontier	strict	ptrace	integration_tests	Rust	cli::run_rejects_invalid_configuration_without_panicking	PASS	101	1.594	timeout 300s cargo test -p hermit --test cli -- --test-threads=1 	/tmp/hermit-progress-artifacts-final/frontier-strict-cli
frontier	strict	ptrace	integration_tests	Rust	cli::run_rejects_invalid_programs_with_actionable_errors	PASS	101	1.594	timeout 300s cargo test -p hermit --test cli -- --test-threads=1 	/tmp/hermit-progress-artifacts-final/frontier-strict-cli
frontier	strict	ptrace	integration_tests	Rust	cli::run_rejects_unknown_backends_during_argument_parsing	PASS	101	1.594	timeout 300s cargo test -p hermit --test cli -- --test-threads=1 	/tmp/hermit-progress-artifacts-final/frontier-strict-cli
frontier	strict	ptrace	integration_tests	Rust	cli::run_reports_denied_ptrace_and_seccomp_capabilities	PASS	101	1.594	timeout 300s cargo test -p hermit --test cli -- --test-threads=1 	/tmp/hermit-progress-artifacts-final/frontier-strict-cli
frontier	strict	ptrace	integration_tests	Rust	cli::strict_mode_rejects_namespace_only	PASS	101	1.594	timeout 300s cargo test -p hermit --test cli -- --test-threads=1 	/tmp/hermit-progress-artifacts-final/frontier-strict-cli
frontier	strict	ptrace	integration_tests	Rust	cli::strict_mode_requires_cpuid_faulting	PASS	101	1.594	timeout 300s cargo test -p hermit --test cli -- --test-threads=1 	/tmp/hermit-progress-artifacts-final/frontier-strict-cli
frontier	strict	ptrace	integration_tests	Rust	cli::top_level_help_lists_user_facing_commands	PASS	101	1.594	timeout 300s cargo test -p hermit --test cli -- --test-threads=1 	/tmp/hermit-progress-artifacts-final/frontier-strict-cli
frontier	strict	ptrace	integration_tests	Rust	cli::verify_verbose_requires_verify	PASS	101	1.594	timeout 300s cargo test -p hermit --test cli -- --test-threads=1 	/tmp/hermit-progress-artifacts-final/frontier-strict-cli
frontier	strict	ptrace	integration_tests	Other	integration_matrix::integration_matrix	FAIL	101	10.819	timeout 300s cargo test -p hermit --test integration_matrix -- --test-threads=1 	/tmp/hermit-progress-artifacts-final/frontier-strict-integration_matrix
frontier	strict	ptrace	oss_full_apps	C/C++	compression::compression_tools_are_deterministic_under_strict_hermit	FAIL	101	0.597	timeout 300s cargo test -p hermit --test compression -- --test-threads=1 	/tmp/hermit-progress-artifacts-final/frontier-strict-compression
frontier	strict	ptrace	oss_full_apps	C/C++	redis_strict::redis_persistence_restart_is_deterministic_under_strict_hermit	FAIL	101	0.417	timeout 300s cargo test -p hermit --test redis_strict -- --test-threads=1 	/tmp/hermit-progress-artifacts-final/frontier-strict-redis_strict
frontier	strict	ptrace	oss_full_apps	C/C++	redis_strict::redis_small_subset_is_deterministic_under_strict_hermit	FAIL	101	0.417	timeout 300s cargo test -p hermit --test redis_strict -- --test-threads=1 	/tmp/hermit-progress-artifacts-final/frontier-strict-redis_strict
frontier	strict	ptrace	oss_full_apps	C/C++	redis_strict::redis_source_build_and_extended_suite_under_strict_hermit	SKIP	101	0.417	timeout 300s cargo test -p hermit --test redis_strict -- --test-threads=1 	/tmp/hermit-progress-artifacts-final/frontier-strict-redis_strict
frontier	strict	ptrace	oss_full_apps	C/C++	redis_strict::redis_workload_refuses_to_control_a_preexisting_server	PASS	101	0.417	timeout 300s cargo test -p hermit --test redis_strict -- --test-threads=1 	/tmp/hermit-progress-artifacts-final/frontier-strict-redis_strict
frontier	strict	ptrace	oss_full_apps	C/C++	sqlite_veryquick::sqlite_fast_subset_is_deterministic_under_strict_hermit	FAIL	101	0.356	timeout 300s cargo test -p hermit --test sqlite_veryquick sqlite_fast_subset_is_deterministic_under_strict_hermit -- --exact 	/tmp/hermit-progress-artifacts-final/frontier-strict-sqlite_veryquick
frontier	strict	ptrace	oss_full_apps	C/C++	leveldb	SKIP	NA	0	LEVELDB_BUILD_DIR or test target unavailable	NA
frontier	strict	ptrace	oss_full_apps	Python	python_stdlib::strict_python_stdlib_is_deterministic	FAIL	101	0.480	timeout 300s cargo test -p hermit --test python_stdlib strict_python_stdlib_is_deterministic -- --ignored --exact 	/tmp/hermit-progress-artifacts-final/frontier-strict-python_stdlib
frontier	strict	ptrace	rr_test_suite	C/C++	rr_suite::rr_args	PASS	101	364.586	timeout 1200s cargo test -p hermit --test rr_suite -- --ignored --test-threads=1 	/tmp/hermit-progress-artifacts-final/frontier-strict-rr_suite
frontier	strict	ptrace	rr_test_suite	C/C++	rr_suite::rr_brk	PASS	101	364.586	timeout 1200s cargo test -p hermit --test rr_suite -- --ignored --test-threads=1 	/tmp/hermit-progress-artifacts-final/frontier-strict-rr_suite
frontier	strict	ptrace	rr_test_suite	C/C++	rr_suite::rr_brk2	PASS	101	364.586	timeout 1200s cargo test -p hermit --test rr_suite -- --ignored --test-threads=1 	/tmp/hermit-progress-artifacts-final/frontier-strict-rr_suite
frontier	strict	ptrace	rr_test_suite	C/C++	rr_suite::rr_exit_group	PASS	101	364.586	timeout 1200s cargo test -p hermit --test rr_suite -- --ignored --test-threads=1 	/tmp/hermit-progress-artifacts-final/frontier-strict-rr_suite
frontier	strict	ptrace	rr_test_suite	C/C++	rr_suite::rr_exit_race	PASS	101	364.586	timeout 1200s cargo test -p hermit --test rr_suite -- --ignored --test-threads=1 	/tmp/hermit-progress-artifacts-final/frontier-strict-rr_suite
frontier	strict	ptrace	rr_test_suite	C/C++	rr_suite::rr_fadvise	PASS	101	364.586	timeout 1200s cargo test -p hermit --test rr_suite -- --ignored --test-threads=1 	/tmp/hermit-progress-artifacts-final/frontier-strict-rr_suite
frontier	strict	ptrace	rr_test_suite	C/C++	rr_suite::rr_fatal_init_signal	FAIL	101	364.586	timeout 1200s cargo test -p hermit --test rr_suite -- --ignored --test-threads=1 	/tmp/hermit-progress-artifacts-final/frontier-strict-rr_suite
frontier	strict	ptrace	rr_test_suite	C/C++	rr_suite::rr_fcntl_dupfd	PASS	101	364.586	timeout 1200s cargo test -p hermit --test rr_suite -- --ignored --test-threads=1 	/tmp/hermit-progress-artifacts-final/frontier-strict-rr_suite
frontier	strict	ptrace	rr_test_suite	C/C++	rr_suite::rr_fcntl_misc	PASS	101	364.586	timeout 1200s cargo test -p hermit --test rr_suite -- --ignored --test-threads=1 	/tmp/hermit-progress-artifacts-final/frontier-strict-rr_suite
frontier	strict	ptrace	rr_test_suite	C/C++	rr_suite::rr_fcntl_rw_hints	PASS	101	364.586	timeout 1200s cargo test -p hermit --test rr_suite -- --ignored --test-threads=1 	/tmp/hermit-progress-artifacts-final/frontier-strict-rr_suite
frontier	strict	ptrace	rr_test_suite	C/C++	rr_suite::rr_fcntl_seals	PASS	101	364.586	timeout 1200s cargo test -p hermit --test rr_suite -- --ignored --test-threads=1 	/tmp/hermit-progress-artifacts-final/frontier-strict-rr_suite
frontier	strict	ptrace	rr_test_suite	C/C++	rr_suite::rr_fcntl_sig	PASS	101	364.586	timeout 1200s cargo test -p hermit --test rr_suite -- --ignored --test-threads=1 	/tmp/hermit-progress-artifacts-final/frontier-strict-rr_suite
frontier	strict	ptrace	rr_test_suite	C/C++	rr_suite::rr_fd_cleanup	PASS	101	364.586	timeout 1200s cargo test -p hermit --test rr_suite -- --ignored --test-threads=1 	/tmp/hermit-progress-artifacts-final/frontier-strict-rr_suite
frontier	strict	ptrace	rr_test_suite	C/C++	rr_suite::rr_fd_limit	PASS	101	364.586	timeout 1200s cargo test -p hermit --test rr_suite -- --ignored --test-threads=1 	/tmp/hermit-progress-artifacts-final/frontier-strict-rr_suite
frontier	strict	ptrace	rr_test_suite	C/C++	rr_suite::rr_fds_clean	PASS	101	364.586	timeout 1200s cargo test -p hermit --test rr_suite -- --ignored --test-threads=1 	/tmp/hermit-progress-artifacts-final/frontier-strict-rr_suite
frontier	strict	ptrace	rr_test_suite	C/C++	rr_suite::rr_fork_brk	PASS	101	364.586	timeout 1200s cargo test -p hermit --test rr_suite -- --ignored --test-threads=1 	/tmp/hermit-progress-artifacts-final/frontier-strict-rr_suite
frontier	strict	ptrace	rr_test_suite	C/C++	rr_suite::rr_fork_child_crash	PASS	101	364.586	timeout 1200s cargo test -p hermit --test rr_suite -- --ignored --test-threads=1 	/tmp/hermit-progress-artifacts-final/frontier-strict-rr_suite
frontier	strict	ptrace	rr_test_suite	C/C++	rr_suite::rr_fork_many	PASS	101	364.586	timeout 1200s cargo test -p hermit --test rr_suite -- --ignored --test-threads=1 	/tmp/hermit-progress-artifacts-final/frontier-strict-rr_suite
frontier	strict	ptrace	rr_test_suite	C/C++	rr_suite::rr_fork_stress	PASS	101	364.586	timeout 1200s cargo test -p hermit --test rr_suite -- --ignored --test-threads=1 	/tmp/hermit-progress-artifacts-final/frontier-strict-rr_suite
frontier	strict	ptrace	rr_test_suite	C/C++	rr_suite::rr_fork_syscalls	PASS	101	364.586	timeout 1200s cargo test -p hermit --test rr_suite -- --ignored --test-threads=1 	/tmp/hermit-progress-artifacts-final/frontier-strict-rr_suite
frontier	strict	ptrace	rr_test_suite	C/C++	rr_suite::rr_function_calls	PASS	101	364.586	timeout 1200s cargo test -p hermit --test rr_suite -- --ignored --test-threads=1 	/tmp/hermit-progress-artifacts-final/frontier-strict-rr_suite
frontier	strict	ptrace	rr_test_suite	C/C++	rr_suite::rr_getcpu	PASS	101	364.586	timeout 1200s cargo test -p hermit --test rr_suite -- --ignored --test-threads=1 	/tmp/hermit-progress-artifacts-final/frontier-strict-rr_suite
frontier	strict	ptrace	rr_test_suite	C/C++	rr_suite::rr_getgroups	PASS	101	364.586	timeout 1200s cargo test -p hermit --test rr_suite -- --ignored --test-threads=1 	/tmp/hermit-progress-artifacts-final/frontier-strict-rr_suite
frontier	strict	ptrace	rr_test_suite	C/C++	rr_suite::rr_getpwnam	PASS	101	364.586	timeout 1200s cargo test -p hermit --test rr_suite -- --ignored --test-threads=1 	/tmp/hermit-progress-artifacts-final/frontier-strict-rr_suite
frontier	strict	ptrace	rr_test_suite	C/C++	rr_suite::rr_getrandom	PASS	101	364.586	timeout 1200s cargo test -p hermit --test rr_suite -- --ignored --test-threads=1 	/tmp/hermit-progress-artifacts-final/frontier-strict-rr_suite
frontier	strict	ptrace	rr_test_suite	C/C++	rr_suite::rr_getsid	FAIL	101	364.586	timeout 1200s cargo test -p hermit --test rr_suite -- --ignored --test-threads=1 	/tmp/hermit-progress-artifacts-final/frontier-strict-rr_suite
frontier	strict	ptrace	rr_test_suite	C/C++	rr_suite::rr_gettimeofday	PASS	101	364.586	timeout 1200s cargo test -p hermit --test rr_suite -- --ignored --test-threads=1 	/tmp/hermit-progress-artifacts-final/frontier-strict-rr_suite
frontier	strict	ptrace	rr_test_suite	C/C++	rr_suite::rr_hello	PASS	101	364.586	timeout 1200s cargo test -p hermit --test rr_suite -- --ignored --test-threads=1 	/tmp/hermit-progress-artifacts-final/frontier-strict-rr_suite
frontier	strict	ptrace	rr_test_suite	C/C++	rr_suite::rr_intr_ppoll	PASS	101	364.586	timeout 1200s cargo test -p hermit --test rr_suite -- --ignored --test-threads=1 	/tmp/hermit-progress-artifacts-final/frontier-strict-rr_suite
frontier	strict	ptrace	rr_test_suite	C/C++	rr_suite::rr_invalid_exec	PASS	101	364.586	timeout 1200s cargo test -p hermit --test rr_suite -- --ignored --test-threads=1 	/tmp/hermit-progress-artifacts-final/frontier-strict-rr_suite
frontier	strict	ptrace	rr_test_suite	C/C++	rr_suite::rr_invalid_fcntl	PASS	101	364.586	timeout 1200s cargo test -p hermit --test rr_suite -- --ignored --test-threads=1 	/tmp/hermit-progress-artifacts-final/frontier-strict-rr_suite
frontier	strict	ptrace	rr_test_suite	C/C++	rr_suite::rr_invalid_ioctl	FAIL	101	364.586	timeout 1200s cargo test -p hermit --test rr_suite -- --ignored --test-threads=1 	/tmp/hermit-progress-artifacts-final/frontier-strict-rr_suite
frontier	strict	ptrace	rr_test_suite	C/C++	rr_suite::rr_io	PASS	101	364.586	timeout 1200s cargo test -p hermit --test rr_suite -- --ignored --test-threads=1 	/tmp/hermit-progress-artifacts-final/frontier-strict-rr_suite
frontier	strict	ptrace	rr_test_suite	C/C++	rr_suite::rr_ioctl	FAIL	101	364.586	timeout 1200s cargo test -p hermit --test rr_suite -- --ignored --test-threads=1 	/tmp/hermit-progress-artifacts-final/frontier-strict-rr_suite
frontier	strict	ptrace	rr_test_suite	C/C++	rr_suite::rr_ioctl_blk	PASS	101	364.586	timeout 1200s cargo test -p hermit --test rr_suite -- --ignored --test-threads=1 	/tmp/hermit-progress-artifacts-final/frontier-strict-rr_suite
frontier	strict	ptrace	rr_test_suite	C/C++	rr_suite::rr_ioctl_fb	PASS	101	364.586	timeout 1200s cargo test -p hermit --test rr_suite -- --ignored --test-threads=1 	/tmp/hermit-progress-artifacts-final/frontier-strict-rr_suite
frontier	strict	ptrace	rr_test_suite	C/C++	rr_suite::rr_ioctl_fs	FAIL	101	364.586	timeout 1200s cargo test -p hermit --test rr_suite -- --ignored --test-threads=1 	/tmp/hermit-progress-artifacts-final/frontier-strict-rr_suite
frontier	strict	ptrace	rr_test_suite	C/C++	rr_suite::rr_ioctl_sg	PASS	101	364.586	timeout 1200s cargo test -p hermit --test rr_suite -- --ignored --test-threads=1 	/tmp/hermit-progress-artifacts-final/frontier-strict-rr_suite
frontier	strict	ptrace	rr_test_suite	C/C++	rr_suite::rr_ioctl_tty	PASS	101	364.586	timeout 1200s cargo test -p hermit --test rr_suite -- --ignored --test-threads=1 	/tmp/hermit-progress-artifacts-final/frontier-strict-rr_suite
frontier	strict	ptrace	rr_test_suite	C/C++	rr_suite::rr_ioctl_vt	PASS	101	364.586	timeout 1200s cargo test -p hermit --test rr_suite -- --ignored --test-threads=1 	/tmp/hermit-progress-artifacts-final/frontier-strict-rr_suite
